,league,side,teamname,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10
70102,MSI,Blue,Cloud9,0,15027.0,18393.0,306.0,16026.0,19155.0,351.0,-999.0,-762.0,-45.0,2.0,3.0,2.0,2.0,2.0,2.0
70103,MSI,Red,DWG KIA,1,16026.0,19155.0,351.0,15027.0,18393.0,306.0,999.0,762.0,45.0,2.0,2.0,2.0,2.0,3.0,2.0
70114,MSI,Blue,PSG Talon,1,16903.0,19998.0,340.0,14645.0,17207.0,317.0,2258.0,2791.0,23.0,5.0,8.0,1.0,1.0,1.0,5.0
70115,MSI,Red,MAD Lions,0,14645.0,17207.0,317.0,16903.0,19998.0,340.0,-2258.0,-2791.0,-23.0,1.0,1.0,5.0,5.0,8.0,1.0
70126,MSI,Blue,PSG Talon,0,15779.0,17469.0,322.0,16750.0,18822.0,358.0,-971.0,-1353.0,-36.0,3.0,7.0,2.0,2.0,4.0,3.0
70127,MSI,Red,Royal Never Give Up,1,16750.0,18822.0,358.0,15779.0,17469.0,322.0,971.0,1353.0,36.0,2.0,4.0,3.0,3.0,7.0,2.0
70138,MSI,Blue,MAD Lions,0,14833.0,18405.0,333.0,16823.0,19912.0,350.0,-1990.0,-1507.0,-17.0,0.0,0.0,3.0,3.0,3.0,0.0
70139,MSI,Red,DWG KIA,1,16823.0,19912.0,350.0,14833.0,18405.0,333.0,1990.0,1507.0,17.0,3.0,3.0,0.0,0.0,0.0,3.0
70150,MSI,Blue,Cloud9,1,16199.0,18812.0,335.0,16278.0,18427.0,354.0,-79.0,385.0,-19.0,3.0,4.0,1.0,1.0,1.0,3.0
70151,MSI,Red,Royal Never Give Up,0,16278.0,18427.0,354.0,16199.0,18812.0,335.0,79.0,-385.0,19.0,1.0,1.0,3.0,3.0,4.0,1.0
70174,MSI,Blue,Pentanet.GG,0,13283.0,15486.0,256.0,18156.0,18588.0,314.0,-4873.0,-3102.0,-58.0,0.0,0.0,8.0,8.0,17.0,0.0
70175,MSI,Red,MAD Lions,1,18156.0,18588.0,314.0,13283.0,15486.0,256.0,4873.0,3102.0,58.0,8.0,17.0,0.0,0.0,0.0,8.0
70198,MSI,Blue,DWG KIA,1,17912.0,20206.0,369.0,15771.0,18390.0,324.0,2141.0,1816.0,45.0,5.0,13.0,2.0,2.0,6.0,5.0
70199,MSI,Red,PSG Talon,0,15771.0,18390.0,324.0,17912.0,20206.0,369.0,-2141.0,-1816.0,-45.0,2.0,6.0,5.0,5.0,13.0,2.0
70222,MSI,Blue,Pentanet.GG,1,15781.0,19274.0,327.0,15038.0,18787.0,349.0,743.0,487.0,-22.0,1.0,3.0,0.0,0.0,0.0,1.0
70223,MSI,Red,Cloud9,0,15038.0,18787.0,349.0,15781.0,19274.0,327.0,-743.0,-487.0,22.0,0.0,0.0,1.0,1.0,3.0,0.0
70246,VCS,Blue,Burst The Sky Esports,1,15646.0,19443.0,343.0,15188.0,19379.0,340.0,458.0,64.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0
70247,VCS,Red,Box Gaming,0,15188.0,19379.0,340.0,15646.0,19443.0,343.0,-458.0,-64.0,-3.0,1.0,2.0,1.0,1.0,2.0,1.0
70258,VCS,Blue,Box Gaming,0,15733.0,19929.0,350.0,16083.0,20164.0,353.0,-350.0,-235.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0
70259,VCS,Red,Burst The Sky Esports,1,16083.0,20164.0,353.0,15733.0,19929.0,350.0,350.0,235.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0
70270,VCS,Blue,Burst The Sky Esports,1,15362.0,18350.0,326.0,15869.0,17708.0,312.0,-507.0,642.0,14.0,2.0,6.0,3.0,3.0,9.0,2.0
70271,VCS,Red,Box Gaming,0,15869.0,17708.0,312.0,15362.0,18350.0,326.0,507.0,-642.0,-14.0,3.0,9.0,2.0,2.0,6.0,3.0
70282,VCS,Blue,Luxury Esports,1,16513.0,16640.0,296.0,16392.0,18211.0,293.0,121.0,-1571.0,3.0,5.0,8.0,5.0,5.0,12.0,5.0
70283,VCS,Red,Genius Esports,0,16392.0,18211.0,293.0,16513.0,16640.0,296.0,-121.0,1571.0,-3.0,5.0,12.0,5.0,5.0,8.0,5.0
70294,VCS,Blue,Genius Esports,0,15446.0,17688.0,312.0,18594.0,19922.0,337.0,-3148.0,-2234.0,-25.0,3.0,4.0,7.0,7.0,17.0,3.0
70295,VCS,Red,Luxury Esports,1,18594.0,19922.0,337.0,15446.0,17688.0,312.0,3148.0,2234.0,25.0,7.0,17.0,3.0,3.0,4.0,7.0
70306,VCS,Blue,Luxury Esports,1,16874.0,19270.0,331.0,14882.0,17757.0,295.0,1992.0,1513.0,36.0,5.0,6.0,2.0,2.0,4.0,5.0
70307,VCS,Red,Genius Esports,0,14882.0,17757.0,295.0,16874.0,19270.0,331.0,-1992.0,-1513.0,-36.0,2.0,4.0,5.0,5.0,6.0,2.0
70318,MSI,Blue,Royal Never Give Up,1,15387.0,17817.0,302.0,15673.0,18724.0,338.0,-286.0,-907.0,-36.0,2.0,2.0,2.0,2.0,2.0,3.0
70319,MSI,Red,DWG KIA,0,15673.0,18724.0,338.0,15387.0,17817.0,302.0,286.0,907.0,36.0,2.0,2.0,3.0,2.0,2.0,2.0
70330,MSI,Blue,Pentanet.GG,0,15372.0,17398.0,306.0,19000.0,19444.0,350.0,-3628.0,-2046.0,-44.0,2.0,4.0,7.0,7.0,15.0,2.0
70331,MSI,Red,PSG Talon,1,19000.0,19444.0,350.0,15372.0,17398.0,306.0,3628.0,2046.0,44.0,7.0,15.0,2.0,2.0,4.0,7.0
70342,MSI,Blue,Royal Never Give Up,0,16002.0,18856.0,320.0,17775.0,19512.0,313.0,-1773.0,-656.0,7.0,3.0,3.0,7.0,7.0,9.0,3.0
70343,MSI,Red,MAD Lions,1,17775.0,19512.0,313.0,16002.0,18856.0,320.0,1773.0,656.0,-7.0,7.0,9.0,3.0,3.0,3.0,7.0
70378,MSI,Blue,PSG Talon,1,17005.0,19639.0,312.0,16366.0,18776.0,336.0,639.0,863.0,-24.0,6.0,4.0,3.0,3.0,5.0,6.0
70379,MSI,Red,Cloud9,0,16366.0,18776.0,336.0,17005.0,19639.0,312.0,-639.0,-863.0,24.0,3.0,5.0,6.0,6.0,4.0,3.0
70390,MSI,Blue,DWG KIA,1,16178.0,19622.0,363.0,15498.0,19294.0,341.0,680.0,328.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0
70391,MSI,Red,Pentanet.GG,0,15498.0,19294.0,341.0,16178.0,19622.0,363.0,-680.0,-328.0,-22.0,1.0,1.0,1.0,1.0,2.0,1.0
70426,MSI,Blue,MAD Lions,0,17095.0,18987.0,306.0,15691.0,17995.0,322.0,1404.0,992.0,-16.0,5.0,6.0,3.0,3.0,1.0,5.0
70427,MSI,Red,Cloud9,1,15691.0,17995.0,322.0,17095.0,18987.0,306.0,-1404.0,-992.0,16.0,3.0,1.0,5.0,5.0,6.0,3.0
70498,VCS,Blue,Genius Esports,0,15559.0,18184.0,316.0,16378.0,18991.0,340.0,-819.0,-807.0,-24.0,2.0,4.0,2.0,2.0,4.0,2.0
70499,VCS,Red,Box Gaming,1,16378.0,18991.0,340.0,15559.0,18184.0,316.0,819.0,807.0,24.0,2.0,4.0,2.0,2.0,4.0,2.0
70510,VCS,Blue,Box Gaming,1,15883.0,18406.0,349.0,15700.0,17717.0,298.0,183.0,689.0,51.0,0.0,0.0,3.0,3.0,4.0,0.0
70511,VCS,Red,Genius Esports,0,15700.0,17717.0,298.0,15883.0,18406.0,349.0,-183.0,-689.0,-51.0,3.0,4.0,0.0,0.0,0.0,3.0
70522,VCS,Blue,Genius Esports,1,17563.0,18349.0,306.0,19103.0,20006.0,333.0,-1540.0,-1657.0,-27.0,6.0,12.0,9.0,9.0,12.0,6.0
70523,VCS,Red,Box Gaming,0,19103.0,20006.0,333.0,17563.0,18349.0,306.0,1540.0,1657.0,27.0,9.0,12.0,6.0,6.0,12.0,9.0
70534,VCS,Blue,Box Gaming,0,18303.0,19651.0,323.0,15555.0,19177.0,329.0,2748.0,474.0,-6.0,4.0,5.0,2.0,2.0,3.0,4.0
70535,VCS,Red,Genius Esports,1,15555.0,19177.0,329.0,18303.0,19651.0,323.0,-2748.0,-474.0,6.0,2.0,3.0,4.0,4.0,5.0,2.0
70546,VCS,Blue,Genius Esports,0,15339.0,18644.0,334.0,16705.0,20816.0,375.0,-1366.0,-2172.0,-41.0,0.0,0.0,2.0,2.0,2.0,0.0
70547,VCS,Red,Box Gaming,1,16705.0,20816.0,375.0,15339.0,18644.0,334.0,1366.0,2172.0,41.0,2.0,2.0,0.0,0.0,0.0,2.0
70558,VCS,Blue,Luxury Esports,1,16428.0,17219.0,297.0,16666.0,18456.0,297.0,-238.0,-1237.0,0.0,5.0,6.0,6.0,6.0,9.0,5.0
70559,VCS,Red,Burst The Sky Esports,0,16666.0,18456.0,297.0,16428.0,17219.0,297.0,238.0,1237.0,0.0,6.0,9.0,5.0,5.0,6.0,6.0
70570,VCS,Blue,Luxury Esports,1,16994.0,17979.0,341.0,16671.0,18930.0,297.0,323.0,-951.0,44.0,4.0,7.0,6.0,6.0,6.0,4.0
70571,VCS,Red,Burst The Sky Esports,0,16671.0,18930.0,297.0,16994.0,17979.0,341.0,-323.0,951.0,-44.0,6.0,6.0,4.0,4.0,7.0,6.0
70582,VCS,Blue,Luxury Esports,1,17860.0,17566.0,302.0,15065.0,15927.0,257.0,2795.0,1639.0,45.0,8.0,15.0,4.0,4.0,8.0,8.0
70583,VCS,Red,Burst The Sky Esports,0,15065.0,15927.0,257.0,17860.0,17566.0,302.0,-2795.0,-1639.0,-45.0,4.0,8.0,8.0,8.0,15.0,4.0
70654,VCS,Blue,Burst The Sky Esports,1,15528.0,18257.0,299.0,14335.0,17536.0,294.0,1193.0,721.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0
70655,VCS,Red,Box Gaming,0,14335.0,17536.0,294.0,15528.0,18257.0,299.0,-1193.0,-721.0,-5.0,1.0,1.0,2.0,2.0,7.0,1.0
70666,VCS,Blue,Burst The Sky Esports,1,14945.0,18808.0,355.0,15060.0,19143.0,356.0,-115.0,-335.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
70667,VCS,Red,Box Gaming,0,15060.0,19143.0,356.0,14945.0,18808.0,355.0,115.0,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70678,VCS,Blue,Burst The Sky Esports,1,16772.0,18869.0,332.0,15297.0,18338.0,338.0,1475.0,531.0,-6.0,4.0,7.0,1.0,1.0,3.0,4.0
70679,VCS,Red,Box Gaming,0,15297.0,18338.0,338.0,16772.0,18869.0,332.0,-1475.0,-531.0,6.0,1.0,3.0,4.0,4.0,7.0,1.0
70894,MSI,Blue,Royal Never Give Up,1,15246.0,19170.0,356.0,16203.0,20410.0,378.0,-957.0,-1240.0,-22.0,0.0,0.0,1.0,1.0,1.0,0.0
70895,MSI,Red,PSG Talon,0,16203.0,20410.0,378.0,15246.0,19170.0,356.0,957.0,1240.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0
70906,MSI,Blue,PSG Talon,1,16708.0,19661.0,366.0,15325.0,18567.0,358.0,1383.0,1094.0,8.0,2.0,3.0,0.0,0.0,0.0,2.0
70907,MSI,Red,Royal Never Give Up,0,15325.0,18567.0,358.0,16708.0,19661.0,366.0,-1383.0,-1094.0,-8.0,0.0,0.0,2.0,2.0,3.0,0.0
70918,MSI,Blue,Royal Never Give Up,1,16634.0,18967.0,364.0,14909.0,16168.0,280.0,1725.0,2799.0,84.0,3.0,3.0,3.0,3.0,7.0,3.0
70919,MSI,Red,PSG Talon,0,14909.0,16168.0,280.0,16634.0,18967.0,364.0,-1725.0,-2799.0,-84.0,3.0,7.0,3.0,3.0,3.0,3.0
70930,MSI,Blue,PSG Talon,0,15141.0,18105.0,322.0,15389.0,18906.0,327.0,-248.0,-801.0,-5.0,1.0,2.0,2.0,2.0,2.0,1.0
70931,MSI,Red,Royal Never Give Up,1,15389.0,18906.0,327.0,15141.0,18105.0,322.0,248.0,801.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0
71062,MSI,Blue,DWG KIA,1,14892.0,18188.0,330.0,16350.0,20243.0,365.0,-1458.0,-2055.0,-35.0,1.0,0.0,2.0,2.0,1.0,1.0
71063,MSI,Red,MAD Lions,0,16350.0,20243.0,365.0,14892.0,18188.0,330.0,1458.0,2055.0,35.0,2.0,1.0,1.0,1.0,0.0,2.0
71074,MSI,Blue,MAD Lions,1,16851.0,18732.0,338.0,16400.0,18059.0,311.0,451.0,673.0,27.0,4.0,5.0,4.0,4.0,7.0,4.0
71075,MSI,Red,DWG KIA,0,16400.0,18059.0,311.0,16851.0,18732.0,338.0,-451.0,-673.0,-27.0,4.0,7.0,4.0,4.0,5.0,4.0
71086,MSI,Blue,DWG KIA,0,17095.0,18640.0,351.0,15655.0,18677.0,332.0,1440.0,-37.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0
71087,MSI,Red,MAD Lions,1,15655.0,18677.0,332.0,17095.0,18640.0,351.0,-1440.0,37.0,-19.0,2.0,1.0,1.0,1.0,1.0,2.0
71098,MSI,Blue,DWG KIA,1,16017.0,17948.0,319.0,16336.0,18778.0,312.0,-319.0,-830.0,7.0,1.0,1.0,5.0,5.0,5.0,1.0
71099,MSI,Red,MAD Lions,0,16336.0,18778.0,312.0,16017.0,17948.0,319.0,319.0,830.0,-7.0,5.0,5.0,1.0,1.0,1.0,5.0
71110,MSI,Blue,MAD Lions,0,14856.0,17838.0,319.0,17047.0,18755.0,330.0,-2191.0,-917.0,-11.0,1.0,1.0,4.0,4.0,9.0,1.0
71111,MSI,Red,DWG KIA,1,17047.0,18755.0,330.0,14856.0,17838.0,319.0,2191.0,917.0,11.0,4.0,9.0,1.0,1.0,1.0,4.0
71122,MSI,Blue,Royal Never Give Up,1,15375.0,18287.0,348.0,14191.0,17722.0,308.0,1184.0,565.0,40.0,1.0,2.0,0.0,0.0,0.0,1.0
71123,MSI,Red,DWG KIA,0,14191.0,17722.0,308.0,15375.0,18287.0,348.0,-1184.0,-565.0,-40.0,0.0,0.0,1.0,1.0,2.0,0.0
71134,MSI,Blue,DWG KIA,1,15140.0,17860.0,323.0,17608.0,18464.0,330.0,-2468.0,-604.0,-7.0,2.0,5.0,6.0,6.0,16.0,2.0
71135,MSI,Red,Royal Never Give Up,0,17608.0,18464.0,330.0,15140.0,17860.0,323.0,2468.0,604.0,7.0,6.0,16.0,2.0,2.0,5.0,6.0
71146,MSI,Blue,Royal Never Give Up,1,14580.0,17682.0,321.0,15791.0,18633.0,341.0,-1211.0,-951.0,-20.0,0.0,0.0,1.0,1.0,2.0,0.0
71147,MSI,Red,DWG KIA,0,15791.0,18633.0,341.0,14580.0,17682.0,321.0,1211.0,951.0,20.0,1.0,2.0,0.0,0.0,0.0,1.0
71158,MSI,Blue,DWG KIA,1,16055.0,19521.0,344.0,15008.0,18113.0,300.0,1047.0,1408.0,44.0,2.0,3.0,2.0,2.0,5.0,2.0
71159,MSI,Red,Royal Never Give Up,0,15008.0,18113.0,300.0,16055.0,19521.0,344.0,-1047.0,-1408.0,-44.0,2.0,5.0,2.0,2.0,3.0,2.0
71170,MSI,Blue,Royal Never Give Up,1,16856.0,19025.0,325.0,15620.0,19139.0,351.0,1236.0,-114.0,-26.0,4.0,7.0,0.0,0.0,0.0,4.0
71171,MSI,Red,DWG KIA,0,15620.0,19139.0,351.0,16856.0,19025.0,325.0,-1236.0,114.0,26.0,0.0,0.0,4.0,4.0,7.0,0.0
74578,LCS,Blue,Team Liquid,0,14805.0,18955.0,335.0,14543.0,18584.0,325.0,262.0,371.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
74579,LCS,Red,TSM,1,14543.0,18584.0,325.0,14805.0,18955.0,335.0,-262.0,-371.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
74614,LCS,Blue,Evil Geniuses,0,17659.0,17217.0,297.0,16431.0,17590.0,269.0,1228.0,-373.0,28.0,5.0,15.0,6.0,6.0,15.0,5.0
74615,LCS,Red,Dignitas,1,16431.0,17590.0,269.0,17659.0,17217.0,297.0,-1228.0,373.0,-28.0,6.0,15.0,5.0,5.0,15.0,6.0
74650,LCS,Blue,Golden Guardians,1,15980.0,19358.0,357.0,15179.0,18824.0,356.0,801.0,534.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
74651,LCS,Red,Cloud9,0,15179.0,18824.0,356.0,15980.0,19358.0,357.0,-801.0,-534.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0
74770,LCS,Blue,100 Thieves,0,15192.0,18533.0,327.0,17040.0,19624.0,340.0,-1848.0,-1091.0,-13.0,1.0,2.0,4.0,4.0,8.0,1.0
74771,LCS,Red,Immortals,1,17040.0,19624.0,340.0,15192.0,18533.0,327.0,1848.0,1091.0,13.0,4.0,8.0,1.0,1.0,2.0,4.0
74854,LCS,Blue,FlyQuest,1,15536.0,18728.0,339.0,15045.0,17320.0,306.0,491.0,1408.0,33.0,1.0,2.0,1.0,1.0,2.0,1.0
74855,LCS,Red,Counter Logic Gaming,0,15045.0,17320.0,306.0,15536.0,18728.0,339.0,-491.0,-1408.0,-33.0,1.0,2.0,1.0,1.0,2.0,1.0
75106,LCS,Blue,TSM,1,14985.0,18123.0,312.0,15809.0,19203.0,341.0,-824.0,-1080.0,-29.0,1.0,1.0,2.0,2.0,5.0,1.0
75107,LCS,Red,Evil Geniuses,0,15809.0,19203.0,341.0,14985.0,18123.0,312.0,824.0,1080.0,29.0,2.0,5.0,1.0,1.0,1.0,2.0
75118,LCS,Blue,Dignitas,1,16831.0,19021.0,308.0,15558.0,17978.0,324.0,1273.0,1043.0,-16.0,5.0,7.0,2.0,2.0,3.0,5.0
75119,LCS,Red,FlyQuest,0,15558.0,17978.0,324.0,16831.0,19021.0,308.0,-1273.0,-1043.0,16.0,2.0,3.0,5.0,5.0,7.0,2.0
75130,LCS,Blue,Cloud9,0,13906.0,17395.0,292.0,16182.0,18551.0,315.0,-2276.0,-1156.0,-23.0,0.0,0.0,4.0,4.0,4.0,0.0
75131,LCS,Red,100 Thieves,1,16182.0,18551.0,315.0,13906.0,17395.0,292.0,2276.0,1156.0,23.0,4.0,4.0,0.0,0.0,0.0,4.0
75142,LCS,Blue,Counter Logic Gaming,0,15543.0,18948.0,297.0,16854.0,19091.0,343.0,-1311.0,-143.0,-46.0,2.0,2.0,3.0,3.0,4.0,2.0
75143,LCS,Red,Team Liquid,1,16854.0,19091.0,343.0,15543.0,18948.0,297.0,1311.0,143.0,46.0,3.0,4.0,2.0,2.0,2.0,3.0
75190,LCS,Blue,Immortals,1,15741.0,18200.0,333.0,15252.0,18723.0,332.0,489.0,-523.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75191,LCS,Red,Golden Guardians,0,15252.0,18723.0,332.0,15741.0,18200.0,333.0,-489.0,523.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
75478,LCS,Blue,Dignitas,0,15999.0,17457.0,302.0,15852.0,17877.0,320.0,147.0,-420.0,-18.0,4.0,10.0,3.0,3.0,9.0,4.0
75479,LCS,Red,100 Thieves,1,15852.0,17877.0,320.0,15999.0,17457.0,302.0,-147.0,420.0,18.0,3.0,9.0,4.0,4.0,10.0,3.0
75502,LCS,Blue,Evil Geniuses,0,15156.0,16928.0,256.0,15175.0,16618.0,259.0,-19.0,310.0,-3.0,4.0,3.0,4.0,4.0,3.0,4.0
75503,LCS,Red,FlyQuest,1,15175.0,16618.0,259.0,15156.0,16928.0,256.0,19.0,-310.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0
75514,LCS,Blue,Cloud9,1,15643.0,18027.0,309.0,15085.0,17831.0,339.0,558.0,196.0,-30.0,2.0,4.0,0.0,0.0,0.0,2.0
75515,LCS,Red,Team Liquid,0,15085.0,17831.0,339.0,15643.0,18027.0,309.0,-558.0,-196.0,30.0,0.0,0.0,2.0,2.0,4.0,0.0
75526,LCS,Blue,TSM,1,16154.0,19421.0,350.0,15803.0,19388.0,343.0,351.0,33.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0
75527,LCS,Red,Golden Guardians,0,15803.0,19388.0,343.0,16154.0,19421.0,350.0,-351.0,-33.0,-7.0,2.0,1.0,1.0,1.0,1.0,2.0
75538,LCS,Blue,Counter Logic Gaming,0,14544.0,17775.0,304.0,16374.0,18545.0,335.0,-1830.0,-770.0,-31.0,1.0,2.0,2.0,2.0,2.0,1.0
75539,LCS,Red,Immortals,1,16374.0,18545.0,335.0,14544.0,17775.0,304.0,1830.0,770.0,31.0,2.0,2.0,1.0,1.0,2.0,2.0
76798,LCK,Blue,Fredit BRION,1,16615.0,19725.0,373.0,15358.0,18729.0,351.0,1257.0,996.0,22.0,2.0,4.0,0.0,0.0,0.0,2.0
76799,LCK,Red,Liiv SANDBOX,0,15358.0,18729.0,351.0,16615.0,19725.0,373.0,-1257.0,-996.0,-22.0,0.0,0.0,2.0,2.0,4.0,0.0
76810,LCK,Blue,Liiv SANDBOX,0,15937.0,18840.0,339.0,15265.0,18342.0,311.0,672.0,498.0,28.0,2.0,3.0,2.0,2.0,2.0,2.0
76811,LCK,Red,Fredit BRION,1,15265.0,18342.0,311.0,15937.0,18840.0,339.0,-672.0,-498.0,-28.0,2.0,2.0,2.0,2.0,3.0,2.0
76834,LCK,Blue,T1,1,16207.0,17858.0,311.0,15393.0,17825.0,304.0,814.0,33.0,7.0,4.0,7.0,3.0,3.0,7.0,4.0
76835,LCK,Red,Hanwha Life Esports,0,15393.0,17825.0,304.0,16207.0,17858.0,311.0,-814.0,-33.0,-7.0,3.0,7.0,4.0,4.0,7.0,3.0
76882,LCK,Blue,Hanwha Life Esports,0,14377.0,16454.0,303.0,17574.0,18789.0,274.0,-3197.0,-2335.0,29.0,1.0,3.0,7.0,7.0,18.0,1.0
76883,LCK,Red,T1,1,17574.0,18789.0,274.0,14377.0,16454.0,303.0,3197.0,2335.0,-29.0,7.0,18.0,1.0,1.0,3.0,7.0
77494,LCK,Blue,KT Rolster,1,17921.0,19947.0,346.0,14948.0,17401.0,294.0,2973.0,2546.0,52.0,6.0,11.0,0.0,0.0,0.0,6.0
77495,LCK,Red,Nongshim RedForce,0,14948.0,17401.0,294.0,17921.0,19947.0,346.0,-2973.0,-2546.0,-52.0,0.0,0.0,6.0,6.0,11.0,0.0
77506,LCK,Blue,Nongshim RedForce,1,15572.0,19543.0,337.0,15027.0,19046.0,347.0,545.0,497.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
77507,LCK,Red,KT Rolster,0,15027.0,19046.0,347.0,15572.0,19543.0,337.0,-545.0,-497.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
77530,LCK,Blue,KT Rolster,0,15310.0,18057.0,353.0,14810.0,18278.0,316.0,500.0,-221.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0
77531,LCK,Red,Nongshim RedForce,1,14810.0,18278.0,316.0,15310.0,18057.0,353.0,-500.0,221.0,-37.0,1.0,1.0,0.0,0.0,0.0,1.0
77554,LCK,Blue,Gen.G,0,15246.0,18627.0,329.0,14760.0,18663.0,332.0,486.0,-36.0,-3.0,1.0,1.0,0.0,0.0,0.0,1.0
77555,LCK,Red,DRX,1,14760.0,18663.0,332.0,15246.0,18627.0,329.0,-486.0,36.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
77590,LCK,Blue,DRX,0,14814.0,18533.0,341.0,15755.0,18089.0,319.0,-941.0,444.0,22.0,0.0,0.0,2.0,2.0,3.0,0.0
77591,LCK,Red,Gen.G,1,15755.0,18089.0,319.0,14814.0,18533.0,341.0,941.0,-444.0,-22.0,2.0,3.0,0.0,0.0,0.0,2.0
77626,LCK,Blue,Gen.G,1,15380.0,18958.0,358.0,14733.0,18839.0,326.0,647.0,119.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
77627,LCK,Red,DRX,0,14733.0,18839.0,326.0,15380.0,18958.0,358.0,-647.0,-119.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0
78334,LCK,Blue,Kwangdong Freecs,0,16306.0,19061.0,337.0,14816.0,18650.0,338.0,1490.0,411.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
78335,LCK,Red,Fredit BRION,1,14816.0,18650.0,338.0,16306.0,19061.0,337.0,-1490.0,-411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78346,LCK,Blue,Kwangdong Freecs,1,15553.0,17839.0,318.0,16418.0,17992.0,295.0,-865.0,-153.0,23.0,1.0,2.0,5.0,5.0,14.0,1.0
78347,LCK,Red,Fredit BRION,0,16418.0,17992.0,295.0,15553.0,17839.0,318.0,865.0,153.0,-23.0,5.0,14.0,1.0,1.0,2.0,5.0
78370,LCK,Blue,Fredit BRION,0,14379.0,18223.0,319.0,15293.0,17419.0,327.0,-914.0,804.0,-8.0,0.0,0.0,1.0,1.0,4.0,0.0
78371,LCK,Red,Kwangdong Freecs,1,15293.0,17419.0,327.0,14379.0,18223.0,319.0,914.0,-804.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0
78394,LCK,Blue,DWG KIA,1,15556.0,19287.0,342.0,15218.0,18720.0,325.0,338.0,567.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0
78395,LCK,Red,T1,0,15218.0,18720.0,325.0,15556.0,19287.0,342.0,-338.0,-567.0,-17.0,1.0,1.0,0.0,0.0,0.0,1.0
78442,LCK,Blue,T1,1,15549.0,18805.0,344.0,16250.0,19269.0,333.0,-701.0,-464.0,11.0,1.0,1.0,3.0,3.0,11.0,1.0
78443,LCK,Red,DWG KIA,0,16250.0,19269.0,333.0,15549.0,18805.0,344.0,701.0,464.0,-11.0,3.0,11.0,1.0,1.0,1.0,3.0
78466,LCK,Blue,DWG KIA,1,13904.0,16877.0,292.0,16091.0,17767.0,311.0,-2187.0,-890.0,-19.0,0.0,0.0,3.0,3.0,3.0,0.0
78467,LCK,Red,T1,0,16091.0,17767.0,311.0,13904.0,16877.0,292.0,2187.0,890.0,19.0,3.0,3.0,0.0,0.0,0.0,3.0
78502,LEC,Blue,G2 Esports,1,16828.0,18451.0,334.0,15761.0,18833.0,336.0,1067.0,-382.0,-2.0,3.0,7.0,2.0,2.0,3.0,3.0
78503,LEC,Red,MAD Lions,0,15761.0,18833.0,336.0,16828.0,18451.0,334.0,-1067.0,382.0,2.0,2.0,3.0,3.0,3.0,7.0,2.0
78526,LEC,Blue,Astralis,1,14386.0,16233.0,300.0,15344.0,16870.0,323.0,-958.0,-637.0,-23.0,1.0,2.0,2.0,2.0,4.0,1.0
78527,LEC,Red,SK Gaming,0,15344.0,16870.0,323.0,14386.0,16233.0,300.0,958.0,637.0,23.0,2.0,4.0,1.0,1.0,2.0,2.0
78550,LEC,Blue,Rogue,1,15921.0,19214.0,365.0,14231.0,17734.0,319.0,1690.0,1480.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
78551,LEC,Red,Excel Esports,0,14231.0,17734.0,319.0,15921.0,19214.0,365.0,-1690.0,-1480.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0
78574,LEC,Blue,FC Schalke 04 Esports,0,14405.0,17454.0,311.0,16678.0,18997.0,349.0,-2273.0,-1543.0,-38.0,0.0,0.0,3.0,3.0,6.0,0.0
78575,LEC,Red,Team Vitality,1,16678.0,18997.0,349.0,14405.0,17454.0,311.0,2273.0,1543.0,38.0,3.0,6.0,0.0,0.0,0.0,3.0
